1	1.00782503214	99.9885	1
2	2.01410177804	0.0115	1
3	3.01602930979	1.37E-4	2
4	4.00260324971	99.999863	2
5	6.01512235	7.59	3
6	7.01600405	92.41	3
7	9.01218214	100.0	4
8	10.01293704	19.9	5
9	11.00930555	80.1	5
10	12.0	98.93	6
11	13.00335483781	1.07	6
12	14.00307400529	99.632	7
13	15.00010889849	0.368	7
16	17.99916049	0.205	8
14	15.994914622115	99.757	8
15	16.9991315022	0.038	8
17	18.998403207	100.0	9
19	20.993846744	0.27	10
18	19.99244017592	90.48	10
20	21.9913855123	9.25	10
21	22.9897696723	100.0	11
23	24.985837022	10.0	12
22	23.985041902	78.99	12
24	25.9825930421	11.01	12
25	26.9815384414	100.0	13
27	28.976494723	4.6832	14
26	27.97692653272	92.2297	14
28	29.973770225	3.0872	14
29	30.973761512	100.0	15
34	34.968852714	75.78	17
35	36.965902605	24.22	17
32	33.9678668311	4.29	16
33	35.9670808825	0.02	16
31	32.9714585012	0.76	16
30	31.9720706912	94.93	16
39	38.96370693	93.2581	19
40	39.9639986729	0.0117	19
41	40.9618259728	6.7302	19
38	39.9623831233	99.6003	18
36	35.9675462827	0.3365	18
37	37.96273225	0.0632	18
48	44.955910212	100.0	21
42	39.96259123	96.941	20
43	41.95861834	0.647	20
46	45.953692825	0.0040	20
47	47.9525344	0.187	20
44	42.95876685	0.135	20
45	43.95548119	2.086	20
55	50.943963714	99.75	23
54	49.947162814	0.25	23
51	47.94794711	73.72	22
50	46.95176381	7.44	22
49	45.952629512	8.25	22
53	49.944792111	5.18	22
52	48.94787081	5.41	22
60	54.938049614	100.0	25
59	53.938884915	2.365	24
58	52.940653815	9.501	24
57	51.940511915	83.789	24
56	49.946049614	4.345	24
65	58.933200215	100.0	27
64	57.933280515	0.282	26
63	56.935398715	2.119	26
62	55.934942115	91.754	26
61	53.939614814	5.845	26
71	62.929601115	69.17	29
72	64.927793719	30.83	29
68	60.931060415	1.1399	28
69	61.928348815	3.6345	28
70	63.927969616	0.9256	28
66	57.935347915	68.0769	28
67	59.930790615	26.2231	28
78	68.9255813	60.108	31
79	70.924705019	39.892	31
76	67.924847617	18.75	30
77	69.9253254	0.62	30
73	63.929146618	48.63	30
74	65.926036816	27.9	30
75	66.927130917	4.1	30
87	75.919214116	9.37	34
86	73.922476616	0.89	34
89	77.917309516	23.77	34
88	76.919914616	7.63	34
91	81.916700022	8.73	34
90	79.91652182	49.61	34
93	80.9162913	49.31	35
92	78.91833762	50.69	35
84	75.921402716	7.61	32
81	71.922076216	27.54	32
80	69.924250419	20.84	32
83	73.921178216	36.28	32
82	72.923459416	7.73	32
85	74.921596418	100.0	33
102	83.9134254	0.56	38
103	85.909262424	9.86	38
104	86.908879324	7.0	38
105	87.905614324	82.58	38
106	88.905847925	100.0	39
98	83.9115073	57.0	36
99	85.910610312	17.3	36
96	81.913484628	11.58	36
97	82.9141363	11.49	36
95	79.9163784	2.28	36
94	77.9203867	0.35	36
100	84.911789325	72.17	37
101	86.909183527	27.83	37
119	99.9074776	9.63	42
118	97.90540782	24.13	42
117	96.90602102	9.55	42
116	95.90467892	16.68	42
115	94.90584152	15.92	42
114	93.90508762	9.25	42
113	91.9068104	14.84	42
110	93.906315825	17.38	40
111	95.9082763	2.8	40
108	90.905645023	11.22	40
109	91.905040123	17.15	40
107	89.904703723	51.45	40
112	92.906377524	100.0	41
129	103.9040355	11.14	46
128	101.9056083	1.02	46
131	105.9034835	27.33	46
130	104.9050845	22.33	46
133	109.90515212	11.72	46
132	107.9038944	26.46	46
135	108.9047563	48.161	47
134	106.9050936	51.839	47
126	103.9054304	18.62	44
125	101.904349522	31.55	44
124	100.905582222	17.06	44
123	99.904219722	12.6	44
122	98.905939321	12.76	44
121	97.9052877	1.87	44
120	95.9075988	5.54	44
127	102.9055043	100.0	45
156	120.903818024	57.21	51
157	122.904215722	42.79	51
152	118.9033093	8.59	50
153	119.902196627	32.58	50
154	121.903440129	4.63	50
155	123.905274615	5.79	50
146	111.9048215	0.97	50
147	113.9027823	0.66	50
148	114.9033463	0.34	50
149	115.9017443	14.54	50
150	116.9029543	7.68	50
151	117.9016063	24.22	50
144	112.9040614	4.29	49
145	114.9038785	95.71	49
137	107.9041836	0.89	48
136	105.9064586	1.25	48
139	110.9041823	12.8	48
138	109.9030063	12.49	48
141	112.90440093	12.22	48
140	111.90275723	24.13	48
143	115.9047553	7.49	48
142	113.90335813	28.73	48
176	132.9054473	100.0	55
171	129.90350791	4.08	54
170	128.90477959	26.44	54
169	127.903530415	1.92	54
168	125.9042697	0.09	54
175	135.9072208	8.87	54
174	133.90539459	10.44	54
173	131.904154512	26.89	54
172	130.90508191	21.18	54
167	123.905895821	0.09	54
166	126.9044684	100.0	53
158	119.90402011	0.09	52
159	121.90304712	2.55	52
163	125.90330552	18.84	52
162	124.90442472	7.07	52
161	123.902819516	4.74	52
160	122.904273019	0.89	52
165	129.906222821	34.08	52
164	127.904461419	31.74	52
190	140.9076483	100.0	59
186	135.9071405	0.185	58
187	137.90598611	0.251	58
188	139.9054343	88.45	58
189	141.9092404	11.114	58
184	137.9071074	0.09	57
185	138.9063483	99.91	57
178	131.9050563	0.101	56
179	133.9045033	2.417	56
177	129.9063107	0.106	56
182	136.9058213	11.232	56
183	137.9052413	71.698	56
180	134.9056833	6.592	56
181	135.9045703	7.854	56
205	150.9198463	47.81	63
206	152.9212263	52.19	63
204	153.9222053	22.75	62
201	148.9171803	13.82	62
200	147.9148183	11.24	62
203	151.9197283	26.75	62
202	149.9172713	7.38	62
199	146.9148933	14.99	62
198	143.9119954	3.07	62
191	141.9077193	27.2	60
197	149.9208874	5.6	60
196	147.9168893	5.7	60
193	143.9100833	23.8	60
192	142.9098103	12.2	60
195	145.9131123	17.2	60
194	144.9125693	8.3	60
223	161.9287754	0.14	68
228	169.9354603	14.93	68
227	167.9323683	26.78	68
226	166.9320453	22.93	68
225	165.9302903	33.61	68
224	163.9291974	1.61	68
229	168.9342113	100.0	69
236	175.9425683	12.76	70
235	173.93885813	31.83	70
234	172.93820683	16.13	70
233	171.93637773	21.83	70
232	170.9363223	14.28	70
231	169.9347593	3.04	70
230	167.9338945	0.13	70
238	175.942682428	2.59	71
237	174.940767928	97.41	71
207	151.9197883	0.2	64
212	157.9241013	24.84	64
213	159.9270513	21.86	64
208	153.9208623	2.18	64
209	154.9226193	14.8	64
210	155.9221203	20.47	64
211	156.9239573	15.65	64
214	158.9253433	100.0	65
220	162.9287283	24.9	66
221	163.9291713	28.18	66
216	157.9244054	0.1	66
217	159.9251943	2.34	66
218	160.9269303	18.91	66
219	161.9267953	25.51	66
215	155.9242787	0.06	66
222	164.9303193	100.0	67
258	188.95814493	16.15	76
254	183.9524913	0.02	76
259	189.9584453	26.26	76
255	185.9538383	1.59	76
256	186.95574793	1.96	76
257	187.95583603	13.24	76
260	191.9614794	40.78	76
262	192.9629243	62.7	77
261	190.9605913	37.3	77
263	189.9599307	0.014	78
266	194.9647743	33.832	78
267	195.9649353	25.242	78
264	191.9610354	0.782	78
265	193.9626643	32.967	78
268	197.9678764	7.163	78
269	196.9665523	100.0	79
239	173.9400403	0.16	72
244	179.946548827	35.08	72
242	177.943697727	27.28	72
243	178.945815127	13.62	72
240	175.941401829	5.26	72
241	176.943220027	18.6	72
246	180.9479963	99.988	73
245	179.9474663	0.012	73
250	183.950932629	30.64	74
251	185.9543623	28.43	74
248	181.9482063	26.5	74
249	182.950224529	14.31	74
247	179.9467065	0.12	74
252	184.95295573	37.4	75
253	186.95575083	62.6	75
278	204.9744123	70.476	81
277	202.9723293	29.524	81
275	201.9706263	29.86	80
274	200.9702853	13.18	80
273	199.9683093	23.1	80
272	198.9682623	16.87	80
276	203.9734763	6.87	80
270	195.9658154	0.15	80
271	197.9667523	9.97	80
283	208.9803833	100.0	83
279	203.9730293	1.4	82
282	207.9766363	52.4	82
281	206.9758813	22.1	82
280	205.9744493	24.1	82
288	238.050782621	99.2745	92
287	235.043923121	0.72	92
286	234.040945621	0.0055	92
285	231.035878928	100.0	91
284	232.038050422	100.0	90
251	251.0	100.0	102
260	260.0	100.0	103
247	247.0	100.0	101
257	257.0	100.0	110
244	244.0	100.0	111
237	237.0482	100.0	108
223	223.0	100.0	109
252	252.0	100.0	106
259	259.0	100.0	107
98	98.0	100.0	104
258	258.0	100.0	105
226	226.0254	100.0	119
247	247.0	100.0	118
222	222.0	100.0	117
243	243.0	100.0	116
227	227.0278	100.0	115
210	210.0	100.0	114
209	209.0	100.0	113
145	145.0	100.0	112
